Timestamp,L_Toe,L_Forefoot,L_Heel,L_Knee,R_Toe,R_Forefoot,R_Heel,R_Knee,Label
3690226,2230.0,3032.0,1559.0,4095.0,3005.0,2715.0,3547.0,4095.0,STANDING_LEFT_LEAN
3690326,2169.0,2992.0,1544.0,4095.0,3021.0,2720.0,3571.0,4095.0,STANDING_LEFT_LEAN
3690426,2195.0,3023.0,1530.0,4095.0,3035.0,2723.0,3576.0,4095.0,STANDING_LEFT_LEAN
3690526,2160.0,3025.0,1518.0,4095.0,4095.0,2472.0,3520.0,4095.0,STANDING_LEFT_LEAN
3690626,2419.0,2339.0,1703.0,4095.0,4067.0,2489.0,3579.0,4095.0,STANDING_LEFT_LEAN
3690726,2387.0,2296.0,1719.0,4095.0,4063.0,2484.0,3591.0,4095.0,STANDING_LEFT_LEAN
3690826,2397.0,2379.0,1688.0,4095.0,4052.0,2485.0,3596.0,4095.0,STANDING_LEFT_LEAN
3690926,2164.0,3071.0,1526.0,4095.0,4041.0,2475.0,3577.0,4095.0,STANDING_LEFT_LEAN
3691026,2168.0,2993.0,1533.0,4095.0,4027.0,2476.0,3563.0,4095.0,STANDING_LEFT_LEAN
3691126,2166.0,3049.0,1524.0,4095.0,4025.0,2479.0,3559.0,4095.0,STANDING_LEFT_LEAN
3691226,2160.0,3041.0,1520.0,4095.0,4021.0,2483.0,3558.0,4095.0,STANDING_LEFT_LEAN
3691326,2241.0,2976.0,1591.0,4095.0,4023.0,2484.0,3557.0,4095.0,STANDING_LEFT_LEAN
3691426,2391.0,2308.0,1706.0,4095.0,2940.0,2751.0,3666.0,4095.0,STANDING_LEFT_LEAN
3691526,2319.0,2334.0,1687.0,4095.0,2953.0,2751.0,3719.0,4095.0,STANDING_LEFT_LEAN
3691626,2327.0,2294.0,1701.0,4095.0,2968.0,2751.0,3727.0,4095.0,STANDING_LEFT_LEAN
3691726,2343.0,2327.0,1679.0,4095.0,2967.0,2778.0,3785.0,4095.0,STANDING_LEFT_LEAN
3691826,2359.0,2272.0,1723.0,4095.0,2842.0,2795.0,3755.0,4095.0,STANDING_LEFT_LEAN
3691926,2313.0,2323.0,1659.0,4095.0,2829.0,2519.0,3740.0,4095.0,STANDING_LEFT_LEAN
3692026,2251.0,2880.0,1615.0,4095.0,2851.0,2793.0,3742.0,4095.0,STANDING_LEFT_LEAN
3692126,2183.0,2991.0,1535.0,4095.0,2847.0,2843.0,3779.0,4095.0,STANDING_LEFT_LEAN
3692226,2149.0,2928.0,1556.0,4095.0,2953.0,2787.0,3752.0,4095.0,STANDING_LEFT_LEAN
3692326,2176.0,2975.0,1567.0,4095.0,2955.0,2792.0,3736.0,4095.0,STANDING_LEFT_LEAN
3692426,2216.0,2930.0,1584.0,4095.0,2911.0,2843.0,3749.0,4095.0,STANDING_LEFT_LEAN
3692726,2194.0,2975.0,1575.0,4095.0,2848.0,2837.0,3782.0,4095.0,STANDING_LEFT_LEAN
3692826,2247.0,2957.0,1603.0,4095.0,2877.0,2811.0,3776.0,4095.0,STANDING_LEFT_LEAN
3693226,2296.0,2304.0,1672.0,4095.0,2967.0,2797.0,3793.0,4095.0,STANDING_LEFT_LEAN
3694521,2311.0,2334.0,1675.0,4028.0,2843.0,2780.0,3708.0,4095.0,STANDING_LEFT_LEAN
3694671,2265.0,2319.0,1672.0,3941.0,2543.0,2535.0,3416.0,4095.0,STANDING_LEFT_LEAN
3696102,2323.0,2311.0,1683.0,4095.0,3042.0,2759.0,3793.0,4095.0,STANDING_LEFT_LEAN
3696252,2323.0,2328.0,1692.0,4095.0,3043.0,2765.0,3801.0,4095.0,STANDING_LEFT_LEAN
3696352,2363.0,2272.0,1723.0,4095.0,3053.0,2779.0,3797.0,4095.0,STANDING_LEFT_LEAN
3696452,2154.0,2965.0,1542.0,4095.0,2969.0,2780.0,3767.0,4095.0,STANDING_LEFT_LEAN
3696552,2247.0,2926.0,1607.0,4095.0,2936.0,2803.0,3795.0,4095.0,STANDING_LEFT_LEAN
3696652,2263.0,2871.0,1615.0,4095.0,2813.0,2835.0,3803.0,4095.0,STANDING_LEFT_LEAN
3696752,2251.0,2848.0,1617.0,4095.0,2791.0,2815.0,3766.0,4095.0,STANDING_LEFT_LEAN
3696852,2191.0,2911.0,1565.0,4095.0,2783.0,2804.0,3743.0,4095.0,STANDING_LEFT_LEAN
3696952,2157.0,2993.0,1551.0,4095.0,2813.0,2829.0,3729.0,4095.0,STANDING_LEFT_LEAN
3697052,2180.0,2943.0,1575.0,4095.0,4095.0,2451.0,3608.0,4095.0,STANDING_LEFT_LEAN
3697152,2167.0,2953.0,1535.0,4095.0,2891.0,2761.0,3672.0,4095.0,STANDING_LEFT_LEAN
3697252,2168.0,2928.0,1567.0,4095.0,2891.0,2762.0,3653.0,4095.0,STANDING_LEFT_LEAN
3697352,2220.0,2923.0,1582.0,4095.0,2872.0,2786.0,3678.0,4095.0,STANDING_LEFT_LEAN
