Timestamp,L_Toe,L_Forefoot,L_Heel,L_Knee,R_Toe,R_Forefoot,R_Heel,R_Knee,Label
2103868,57.0,4093.0,4095.0,4095.0,2987.0,2094.0,3507.0,4095.0,WALKING_FORWARD
2103968,0.0,4095.0,4095.0,4095.0,2899.0,2124.0,3273.0,4095.0,WALKING_FORWARD
2104068,0.0,4095.0,4095.0,4095.0,2877.0,2183.0,3312.0,4095.0,WALKING_FORWARD
2104168,0.0,4095.0,4095.0,4095.0,2927.0,2236.0,3739.0,4095.0,WALKING_FORWARD
2104268,0.0,4095.0,4095.0,4095.0,3543.0,3207.0,4095.0,4095.0,WALKING_FORWARD
2104368,0.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2104468,0.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2104568,0.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2104668,118.0,2772.0,1935.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2104768,129.0,2589.0,1665.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2104868,147.0,2462.0,1649.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2104968,199.0,2364.0,1653.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2105068,259.0,2456.0,1707.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2105168,367.0,2455.0,2163.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2105268,405.0,3680.0,3953.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2105368,448.0,3667.0,3768.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2105468,480.0,3635.0,3727.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2105568,604.0,3272.0,3969.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2105668,615.0,3404.0,3945.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2105768,609.0,3200.0,4063.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2105868,512.0,3431.0,4023.0,4095.0,4095.0,4095.0,2808.0,4095.0,WALKING_FORWARD
2105968,403.0,3543.0,4071.0,4095.0,4095.0,4095.0,3385.0,4095.0,WALKING_FORWARD
2106068,77.0,4095.0,4095.0,4095.0,3685.0,2090.0,3311.0,4095.0,WALKING_FORWARD
2106168,0.0,4095.0,4095.0,4095.0,3109.0,2098.0,3381.0,4095.0,WALKING_FORWARD
2106268,0.0,4095.0,4095.0,4095.0,2940.0,2315.0,2517.0,4095.0,WALKING_FORWARD
2106368,0.0,4095.0,4095.0,4095.0,3057.0,2432.0,2759.0,4095.0,WALKING_FORWARD
2106468,0.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2106568,0.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2106668,0.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
2106768,0.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_FORWARD
