Timestamp,L_Toe,L_Forefoot,L_Heel,L_Knee,R_Toe,R_Forefoot,R_Heel,R_Knee,Label
2476904,1419.0,4095.0,4095.0,839.0,2583.0,2565.0,4095.0,4095.0,SITTING_CROSSLEGGED
2477004,1438.0,4095.0,4095.0,857.0,2650.0,2621.0,4095.0,4095.0,SITTING_CROSSLEGGED
2477104,1436.0,4095.0,4095.0,843.0,2647.0,2617.0,4095.0,4095.0,SITTING_CROSSLEGGED
2477204,1427.0,4095.0,4095.0,857.0,2646.0,2617.0,4095.0,4095.0,SITTING_CROSSLEGGED
2477304,1415.0,4095.0,4095.0,846.0,2587.0,2555.0,4095.0,4095.0,SITTING_CROSSLEGGED
2477404,1414.0,4095.0,4095.0,845.0,2585.0,2555.0,4095.0,4095.0,SITTING_CROSSLEGGED
2477504,1408.0,4095.0,4095.0,843.0,2587.0,2556.0,4095.0,4095.0,SITTING_CROSSLEGGED
2477604,1435.0,4095.0,4095.0,853.0,2639.0,2613.0,4095.0,4095.0,SITTING_CROSSLEGGED
2477704,1423.0,4095.0,4095.0,863.0,2642.0,2612.0,4095.0,4095.0,SITTING_CROSSLEGGED
2477804,1433.0,4095.0,4095.0,860.0,2637.0,2611.0,4095.0,4095.0,SITTING_CROSSLEGGED
2477904,1439.0,4095.0,4095.0,859.0,2639.0,2613.0,4095.0,4095.0,SITTING_CROSSLEGGED
2478004,1423.0,4095.0,4095.0,864.0,2643.0,2612.0,4095.0,4095.0,SITTING_CROSSLEGGED
2478104,1419.0,4095.0,4095.0,863.0,2643.0,2614.0,4095.0,4095.0,SITTING_CROSSLEGGED
2478204,1431.0,4095.0,4095.0,862.0,2639.0,2611.0,4095.0,4095.0,SITTING_CROSSLEGGED
2478304,1423.0,4095.0,4095.0,868.0,2637.0,2611.0,4095.0,4095.0,SITTING_CROSSLEGGED
2478404,1419.0,4095.0,4095.0,872.0,2637.0,2608.0,4095.0,4095.0,SITTING_CROSSLEGGED
2478504,1425.0,4095.0,4095.0,868.0,2637.0,2611.0,4095.0,4095.0,SITTING_CROSSLEGGED
2478604,1424.0,4095.0,4095.0,863.0,2639.0,2613.0,4095.0,4095.0,SITTING_CROSSLEGGED
2478704,1439.0,4095.0,4095.0,864.0,2643.0,2613.0,4095.0,4095.0,SITTING_CROSSLEGGED
2478804,1435.0,4095.0,4095.0,867.0,2643.0,2614.0,4095.0,4095.0,SITTING_CROSSLEGGED
2478904,1440.0,4095.0,4095.0,862.0,2642.0,2615.0,4095.0,4095.0,SITTING_CROSSLEGGED
2479004,1420.0,4095.0,4095.0,871.0,2639.0,2613.0,4095.0,4095.0,SITTING_CROSSLEGGED
2479104,1527.0,4095.0,4095.0,861.0,2643.0,2613.0,4095.0,4095.0,SITTING_CROSSLEGGED
2479204,1611.0,4095.0,4095.0,853.0,2641.0,2613.0,4095.0,4095.0,SITTING_CROSSLEGGED
2479304,1573.0,4095.0,4095.0,855.0,2643.0,2615.0,4095.0,4095.0,SITTING_CROSSLEGGED
2479404,1456.0,4095.0,4095.0,871.0,2639.0,2613.0,4095.0,4095.0,SITTING_CROSSLEGGED
2479504,1479.0,4095.0,4095.0,854.0,2642.0,2613.0,4095.0,4095.0,SITTING_CROSSLEGGED
2479604,1428.0,4095.0,4095.0,867.0,2637.0,2611.0,4095.0,4095.0,SITTING_CROSSLEGGED
2479704,1420.0,4095.0,4095.0,864.0,2635.0,2606.0,4095.0,4095.0,SITTING_CROSSLEGGED
2479804,1422.0,4095.0,4095.0,860.0,2635.0,2605.0,4095.0,4095.0,SITTING_CROSSLEGGED
2479904,1419.0,4095.0,4095.0,859.0,2631.0,2603.0,4095.0,4095.0,SITTING_CROSSLEGGED
