Timestamp,L_Toe,L_Forefoot,L_Heel,L_Knee,R_Toe,R_Forefoot,R_Heel,R_Knee,Label
936872,4095.0,4095.0,4095.0,619.0,2586.0,3593.0,3495.0,3681.0,SITTING_CROSSLEGGED
936972,4095.0,4095.0,4095.0,672.0,2621.0,3462.0,3657.0,3704.0,SITTING_CROSSLEGGED
937072,4095.0,4095.0,4095.0,688.0,2593.0,3557.0,3573.0,3501.0,SITTING_CROSSLEGGED
937172,4095.0,4095.0,4095.0,713.0,2612.0,3513.0,3657.0,3471.0,SITTING_CROSSLEGGED
937272,4095.0,4095.0,4095.0,716.0,2749.0,3673.0,3672.0,3595.0,SITTING_CROSSLEGGED
937372,4095.0,4095.0,4095.0,688.0,2615.0,3681.0,3673.0,3639.0,SITTING_CROSSLEGGED
937472,4095.0,4095.0,4095.0,714.0,2635.0,3653.0,3685.0,3535.0,SITTING_CROSSLEGGED
937572,4095.0,4095.0,4095.0,721.0,2701.0,3525.0,3559.0,3555.0,SITTING_CROSSLEGGED
937672,4095.0,4095.0,4095.0,715.0,2643.0,3634.0,3689.0,3539.0,SITTING_CROSSLEGGED
937772,4095.0,4095.0,4095.0,716.0,2615.0,3559.0,3653.0,3708.0,SITTING_CROSSLEGGED
937872,4095.0,4095.0,4095.0,714.0,2697.0,3456.0,3706.0,3563.0,SITTING_CROSSLEGGED
937972,4095.0,4095.0,4095.0,700.0,2606.0,3531.0,3573.0,3651.0,SITTING_CROSSLEGGED
938072,4095.0,4095.0,4095.0,704.0,2641.0,3591.0,3541.0,3512.0,SITTING_CROSSLEGGED
938172,4095.0,4095.0,4095.0,704.0,2619.0,3624.0,3669.0,3687.0,SITTING_CROSSLEGGED
938272,4095.0,4095.0,4095.0,704.0,2601.0,3547.0,3601.0,3552.0,SITTING_CROSSLEGGED
938372,4095.0,4095.0,4095.0,688.0,2568.0,3591.0,3557.0,3723.0,SITTING_CROSSLEGGED
938472,4095.0,4095.0,4095.0,719.0,2613.0,3556.0,3643.0,3563.0,SITTING_CROSSLEGGED
938572,4095.0,4095.0,4095.0,716.0,2691.0,3676.0,3717.0,3588.0,SITTING_CROSSLEGGED
938672,4095.0,4095.0,4095.0,704.0,2721.0,3483.0,3523.0,3574.0,SITTING_CROSSLEGGED
938772,4095.0,4095.0,4095.0,712.0,2626.0,3625.0,3552.0,3559.0,SITTING_CROSSLEGGED
938872,4095.0,4095.0,4095.0,631.0,2587.0,3484.0,3659.0,3669.0,SITTING_CROSSLEGGED
938972,4095.0,4095.0,4095.0,622.0,2635.0,3641.0,3687.0,3557.0,SITTING_CROSSLEGGED
939072,4095.0,4095.0,4095.0,637.0,2583.0,3484.0,3671.0,3632.0,SITTING_CROSSLEGGED
939172,4095.0,4095.0,4095.0,684.0,2607.0,3480.0,3597.0,3524.0,SITTING_CROSSLEGGED
939272,4095.0,4095.0,4095.0,719.0,2613.0,3509.0,3553.0,3656.0,SITTING_CROSSLEGGED
939372,4095.0,4095.0,4095.0,704.0,2695.0,3633.0,3616.0,3635.0,SITTING_CROSSLEGGED
939472,4095.0,4095.0,4095.0,640.0,2683.0,3509.0,3568.0,3631.0,SITTING_CROSSLEGGED
939572,4095.0,4095.0,4095.0,719.0,2592.0,3609.0,3679.0,3552.0,SITTING_CROSSLEGGED
939672,4095.0,4095.0,4095.0,718.0,2558.0,3627.0,3512.0,3603.0,SITTING_CROSSLEGGED
939772,4095.0,4095.0,4095.0,723.0,2711.0,3629.0,3573.0,3548.0,SITTING_CROSSLEGGED
939872,4095.0,4095.0,4095.0,719.0,2677.0,3461.0,3532.0,3560.0,SITTING_CROSSLEGGED
939972,4095.0,4095.0,4095.0,664.0,2703.0,3509.0,3541.0,3547.0,SITTING_CROSSLEGGED
940072,4095.0,4095.0,4095.0,719.0,2635.0,3656.0,3693.0,3553.0,SITTING_CROSSLEGGED
940172,4095.0,4095.0,4095.0,720.0,2609.0,3599.0,3649.0,3651.0,SITTING_CROSSLEGGED
940272,4095.0,4095.0,4095.0,721.0,2568.0,3625.0,3587.0,3640.0,SITTING_CROSSLEGGED
940372,4095.0,4095.0,4095.0,716.0,2711.0,3516.0,3548.0,3535.0,SITTING_CROSSLEGGED
940472,4095.0,4095.0,4095.0,719.0,2613.0,3527.0,3663.0,3505.0,SITTING_CROSSLEGGED
940572,4095.0,4095.0,4095.0,723.0,2701.0,3480.0,3509.0,3573.0,SITTING_CROSSLEGGED
940672,4095.0,4095.0,4095.0,673.0,2592.0,3504.0,3504.0,3609.0,SITTING_CROSSLEGGED
940772,4095.0,4095.0,4095.0,686.0,2584.0,3623.0,3555.0,3610.0,SITTING_CROSSLEGGED
940872,4095.0,4095.0,4095.0,635.0,2588.0,3627.0,3499.0,3667.0,SITTING_CROSSLEGGED
940972,4095.0,4095.0,4095.0,640.0,2639.0,3534.0,3559.0,3620.0,SITTING_CROSSLEGGED
941072,4095.0,4095.0,4095.0,723.0,2717.0,3671.0,3555.0,3555.0,SITTING_CROSSLEGGED
941172,4095.0,4095.0,4095.0,719.0,2605.0,3585.0,3655.0,3532.0,SITTING_CROSSLEGGED
941272,4095.0,4095.0,4095.0,712.0,2603.0,3557.0,3577.0,3635.0,SITTING_CROSSLEGGED
941372,4095.0,4095.0,4095.0,723.0,2676.0,3471.0,3721.0,3548.0,SITTING_CROSSLEGGED
941472,4095.0,4095.0,4095.0,704.0,2675.0,3456.0,3733.0,3545.0,SITTING_CROSSLEGGED
941572,4095.0,4095.0,4095.0,716.0,2611.0,3529.0,3523.0,3512.0,SITTING_CROSSLEGGED
941672,4095.0,4095.0,4095.0,664.0,2683.0,3488.0,3491.0,3561.0,SITTING_CROSSLEGGED
941772,4095.0,4095.0,4095.0,721.0,2573.0,3512.0,3559.0,3519.0,SITTING_CROSSLEGGED
941872,4095.0,4095.0,4095.0,725.0,2721.0,3670.0,3561.0,3537.0,SITTING_CROSSLEGGED
941972,4095.0,4095.0,4095.0,721.0,2595.0,3667.0,3561.0,3517.0,SITTING_CROSSLEGGED
942072,4095.0,4095.0,4095.0,723.0,2600.0,3516.0,3725.0,3545.0,SITTING_CROSSLEGGED
942172,4095.0,4095.0,4095.0,725.0,2731.0,3658.0,3608.0,3575.0,SITTING_CROSSLEGGED
942272,4095.0,4095.0,4095.0,723.0,2601.0,3527.0,3563.0,3655.0,SITTING_CROSSLEGGED
942372,4095.0,4095.0,4095.0,725.0,2609.0,3637.0,3577.0,3621.0,SITTING_CROSSLEGGED
942472,4095.0,4095.0,4095.0,725.0,2592.0,3520.0,3529.0,3593.0,SITTING_CROSSLEGGED
