Timestamp,L_Toe,L_Forefoot,L_Heel,L_Knee,R_Toe,R_Forefoot,R_Heel,R_Knee
3644656,219.0,2356.0,1555.0,4095.0,2263.0,3731.0,3373.0,4024.0
3644756,224.0,2300.0,1561.0,4095.0,2455.0,3804.0,3669.0,4095.0
3644856,227.0,2327.0,1527.0,4095.0,2445.0,3632.0,3514.0,4095.0
3644956,271.0,2283.0,1591.0,4095.0,2431.0,3593.0,3729.0,4095.0
3645056,247.0,2383.0,1551.0,4095.0,2441.0,3735.0,3721.0,4095.0
3645156,272.0,2288.0,1568.0,4095.0,2405.0,3830.0,3674.0,4095.0
3645256,269.0,2272.0,1579.0,4095.0,2409.0,3695.0,3657.0,4095.0
3645356,288.0,2336.0,1651.0,4095.0,2412.0,3595.0,3620.0,4095.0
3645456,295.0,2460.0,1887.0,4095.0,2430.0,3497.0,3627.0,4095.0
3645556,366.0,2752.0,2419.0,4095.0,2624.0,2535.0,3607.0,4095.0
3645656,219.0,3465.0,3979.0,4095.0,2637.0,2503.0,3644.0,4095.0
3645756,188.0,3369.0,3867.0,4095.0,2608.0,2519.0,3628.0,4095.0
3645856,235.0,3310.0,4013.0,4095.0,2585.0,2400.0,3638.0,4095.0
3645956,221.0,3519.0,4071.0,4095.0,2643.0,2403.0,3541.0,4095.0
3646056,240.0,3304.0,3802.0,4095.0,2568.0,2405.0,3621.0,4095.0
3646156,245.0,3291.0,3819.0,4095.0,2579.0,2366.0,3639.0,4095.0
3646256,547.0,2669.0,3431.0,4095.0,2601.0,2404.0,3485.0,4095.0
3646356,0.0,4095.0,4095.0,4095.0,2573.0,2404.0,3376.0,4095.0
3646456,0.0,4095.0,4095.0,4095.0,2492.0,2336.0,3375.0,4095.0
3646556,0.0,4095.0,4095.0,4095.0,2533.0,2329.0,3373.0,4095.0
3646656,0.0,4095.0,4095.0,4095.0,2467.0,2299.0,3383.0,4095.0
3646756,0.0,4095.0,4095.0,4095.0,2495.0,2333.0,3326.0,4095.0
3646856,0.0,4095.0,4095.0,44.0,2475.0,2318.0,3379.0,4095.0
3646956,0.0,4095.0,4095.0,359.0,2476.0,2331.0,3404.0,4095.0
3647056,0.0,4095.0,4095.0,67.0,2432.0,2312.0,3399.0,4095.0
3647156,0.0,4095.0,4095.0,26.0,2445.0,2304.0,3363.0,4095.0
3647256,0.0,4095.0,4095.0,33.0,2443.0,2329.0,3413.0,4095.0
3647356,0.0,4095.0,4095.0,25.0,2436.0,2325.0,3413.0,4095.0
3647456,0.0,4095.0,4095.0,17.0,2485.0,2349.0,3386.0,4095.0
3647556,0.0,4095.0,4095.0,16.0,2489.0,2343.0,3452.0,4095.0
3647656,0.0,4095.0,4095.0,26.0,2550.0,2380.0,3547.0,4095.0
3647756,0.0,4095.0,4095.0,33.0,2566.0,2393.0,3509.0,4095.0
3647856,0.0,4095.0,4095.0,43.0,2551.0,2395.0,3499.0,4095.0
3647956,0.0,4095.0,4095.0,53.0,2535.0,2350.0,3419.0,4095.0
3648056,0.0,4095.0,4095.0,50.0,2519.0,2347.0,3392.0,4095.0
3648156,0.0,4095.0,4095.0,64.0,2501.0,2345.0,3429.0,4095.0
