Timestamp,L_Toe,L_Forefoot,L_Heel,L_Knee,R_Toe,R_Forefoot,R_Heel,R_Knee
3594765,2247.0,2956.0,1528.0,4095.0,3451.0,2614.0,2840.0,3238.0
3594865,2295.0,3171.0,1551.0,4095.0,3821.0,2608.0,3149.0,3555.0
3594965,2295.0,3092.0,1513.0,4095.0,3795.0,2621.0,3139.0,3591.0
3595065,2270.0,3235.0,1573.0,4095.0,3803.0,2587.0,3147.0,3573.0
3595165,2271.0,3072.0,1496.0,4095.0,3728.0,2629.0,3094.0,3518.0
3595265,2275.0,3090.0,1493.0,4095.0,3736.0,2615.0,3115.0,3468.0
3595365,2307.0,3121.0,1511.0,4095.0,2889.0,2777.0,3257.0,3595.0
3595465,2176.0,3160.0,1577.0,4095.0,2872.0,2765.0,3249.0,3500.0
3595565,2201.0,3095.0,1552.0,4095.0,2926.0,2805.0,3259.0,3555.0
3595665,2176.0,3096.0,1563.0,4095.0,3764.0,2558.0,3171.0,3564.0
3595765,2263.0,3057.0,1498.0,4095.0,3769.0,2591.0,3153.0,3528.0
3595865,2259.0,3042.0,1496.0,4095.0,3773.0,2603.0,3113.0,3523.0
3595965,2295.0,3167.0,1553.0,4095.0,2911.0,2767.0,3190.0,3541.0
3596065,2293.0,3127.0,1551.0,4095.0,2940.0,2801.0,3241.0,3453.0
3596165,2174.0,3032.0,1552.0,4095.0,3770.0,2605.0,3104.0,3497.0
3596265,2291.0,3129.0,1529.0,4095.0,3719.0,2552.0,3161.0,3488.0
3596365,2232.0,3008.0,1589.0,4095.0,3723.0,2574.0,3128.0,3531.0
3596465,2297.0,3167.0,1567.0,4095.0,3759.0,2603.0,3120.0,3497.0
3596565,2156.0,3048.0,1547.0,4095.0,3767.0,2596.0,3128.0,3493.0
3596665,2249.0,3097.0,1508.0,4095.0,3763.0,2554.0,3127.0,3509.0
3596765,2165.0,3052.0,1545.0,4095.0,3711.0,2567.0,3145.0,3545.0
3596865,2175.0,3064.0,1531.0,4095.0,3712.0,2580.0,3149.0,3529.0
3596965,2172.0,3086.0,1532.0,4095.0,2940.0,2762.0,3200.0,3534.0
3597065,2216.0,3127.0,1539.0,4095.0,3755.0,2599.0,3156.0,3743.0
3597165,2247.0,3141.0,1500.0,4095.0,3751.0,2599.0,3156.0,3355.0
3597265,2223.0,3118.0,1535.0,4095.0,3759.0,2598.0,3153.0,3382.0
3597365,2247.0,3127.0,1488.0,4095.0,2917.0,2789.0,3237.0,3278.0
3597465,2219.0,3056.0,1510.0,4095.0,3758.0,2597.0,3141.0,3029.0
3597565,2200.0,3079.0,1553.0,4095.0,3723.0,2560.0,3139.0,3269.0
3597665,2239.0,3104.0,1500.0,4095.0,2905.0,2789.0,3243.0,3253.0
3597765,2239.0,3132.0,1487.0,4095.0,2903.0,2795.0,3244.0,3223.0
3597865,2202.0,3056.0,1548.0,4095.0,2924.0,2771.0,3247.0,3004.0
3597965,2176.0,3076.0,1518.0,4095.0,2931.0,2786.0,3250.0,2712.0
3598065,2218.0,3086.0,1527.0,4095.0,2937.0,2750.0,3215.0,2739.0
3598165,2222.0,3131.0,1523.0,4095.0,2919.0,2787.0,3247.0,3087.0
3598265,2251.0,3167.0,1579.0,4095.0,2927.0,2782.0,3247.0,3131.0
3598365,2243.0,3048.0,1496.0,4095.0,3773.0,2596.0,3164.0,2959.0
3598465,2229.0,3135.0,1511.0,4095.0,3771.0,2587.0,3159.0,2765.0
3598565,2158.0,3087.0,1543.0,4095.0,3728.0,2560.0,3149.0,2879.0
3598665,2251.0,3205.0,1521.0,4095.0,3725.0,2573.0,3153.0,2857.0
3598765,2174.0,3089.0,1548.0,4095.0,3771.0,2592.0,3165.0,2759.0
3598865,2168.0,3101.0,1556.0,4095.0,3773.0,2597.0,3164.0,2803.0
3598965,2255.0,3095.0,1495.0,4095.0,3771.0,2601.0,3167.0,2694.0
3599065,2289.0,3143.0,1551.0,4095.0,3787.0,2595.0,3187.0,2824.0
3599165,2287.0,3175.0,1561.0,4095.0,3773.0,2587.0,3191.0,2688.0
3599265,2285.0,3173.0,1561.0,4095.0,3732.0,2556.0,3163.0,2675.0
3599365,2187.0,3031.0,1528.0,4095.0,2941.0,2765.0,3216.0,2720.0
3599465,2253.0,3167.0,1583.0,4095.0,3789.0,2556.0,3130.0,2791.0
3599565,2215.0,3103.0,1583.0,4095.0,3774.0,2588.0,3165.0,2603.0
3599665,2235.0,3024.0,1496.0,4095.0,3776.0,2552.0,3133.0,2957.0
3599765,2291.0,3153.0,1559.0,4095.0,3807.0,2606.0,3163.0,2907.0
3599865,2256.0,3151.0,1585.0,4095.0,3787.0,2560.0,3130.0,2949.0
3599965,2160.0,3100.0,1568.0,4095.0,3728.0,2555.0,3145.0,2829.0
3600065,2291.0,3171.0,1569.0,4095.0,3798.0,2605.0,3173.0,2784.0
3600165,2184.0,3052.0,1520.0,4095.0,3774.0,2569.0,3139.0,2986.0
3600265,2287.0,3145.0,1540.0,4095.0,3780.0,2588.0,3157.0,2981.0
3600365,2289.0,3171.0,1555.0,4095.0,3801.0,2600.0,3127.0,2924.0
3600465,2287.0,3103.0,1543.0,4095.0,3796.0,2605.0,3173.0,2733.0
3600565,2267.0,3135.0,1583.0,4095.0,3736.0,2556.0,3141.0,2884.0
3600665,2281.0,3163.0,1571.0,4095.0,3800.0,2611.0,3127.0,2955.0
