Timestamp,L_Toe,L_Forefoot,L_Heel,L_Knee,R_Toe,R_Forefoot,R_Heel,R_Knee,Label
763804,3857.0,2295.0,1687.0,3712.0,4095.0,4095.0,4095.0,171.0,SITTING_CROSSLEGGED
763904,3727.0,2126.0,1692.0,3859.0,4095.0,4095.0,4095.0,201.0,SITTING_CROSSLEGGED
764004,3771.0,2227.0,1707.0,3680.0,4095.0,4095.0,4095.0,179.0,SITTING_CROSSLEGGED
764104,3872.0,2108.0,1681.0,3676.0,4095.0,4095.0,4095.0,180.0,SITTING_CROSSLEGGED
764204,3672.0,2124.0,1785.0,3892.0,4095.0,4095.0,4095.0,211.0,SITTING_CROSSLEGGED
764304,3673.0,2233.0,1664.0,3632.0,4095.0,4095.0,4095.0,184.0,SITTING_CROSSLEGGED
764404,3911.0,2212.0,1656.0,3850.0,4095.0,4095.0,4095.0,182.0,SITTING_CROSSLEGGED
764504,3911.0,2129.0,1657.0,3743.0,4095.0,4095.0,4095.0,208.0,SITTING_CROSSLEGGED
764604,3865.0,2202.0,1783.0,3831.0,4095.0,4095.0,4095.0,179.0,SITTING_CROSSLEGGED
764704,3663.0,2112.0,1665.0,3913.0,4095.0,4095.0,4095.0,173.0,SITTING_CROSSLEGGED
764804,3937.0,2097.0,1654.0,3760.0,4095.0,4095.0,4095.0,189.0,SITTING_CROSSLEGGED
764904,3853.0,2176.0,1783.0,3821.0,4095.0,4095.0,4095.0,181.0,SITTING_CROSSLEGGED
765004,3671.0,2112.0,1671.0,3871.0,4095.0,4095.0,4095.0,183.0,SITTING_CROSSLEGGED
765104,3948.0,2091.0,1697.0,3696.0,4095.0,4095.0,4095.0,179.0,SITTING_CROSSLEGGED
765204,3840.0,2201.0,1699.0,3696.0,4095.0,4095.0,4095.0,184.0,SITTING_CROSSLEGGED
765304,3847.0,2231.0,1727.0,3855.0,4095.0,4095.0,4095.0,203.0,SITTING_CROSSLEGGED
765454,3887.0,2112.0,1681.0,3697.0,4095.0,4095.0,4095.0,205.0,SITTING_CROSSLEGGED
765454,3688.0,2076.0,1742.0,3664.0,4095.0,4095.0,4095.0,188.0,SITTING_CROSSLEGGED
765604,3800.0,2217.0,1652.0,3666.0,4095.0,4095.0,4095.0,183.0,SITTING_CROSSLEGGED
765704,3672.0,2112.0,1657.0,3708.0,4095.0,4095.0,4095.0,176.0,SITTING_CROSSLEGGED
765804,3815.0,2219.0,1711.0,3831.0,4095.0,4095.0,4095.0,181.0,SITTING_CROSSLEGGED
765904,3863.0,2124.0,1783.0,3823.0,4095.0,4095.0,4095.0,180.0,SITTING_CROSSLEGGED
766204,3795.0,2231.0,1687.0,3811.0,4095.0,4095.0,4095.0,176.0,SITTING_CROSSLEGGED
766304,3815.0,2227.0,1713.0,3819.0,4095.0,4095.0,4095.0,184.0,SITTING_CROSSLEGGED
766404,3883.0,2237.0,1759.0,3827.0,4095.0,4095.0,4095.0,176.0,SITTING_CROSSLEGGED
766504,3653.0,2116.0,1807.0,3647.0,4095.0,4095.0,4095.0,208.0,SITTING_CROSSLEGGED
766704,3705.0,2112.0,1645.0,3847.0,4095.0,4095.0,4095.0,180.0,SITTING_CROSSLEGGED
766854,3883.0,2191.0,1703.0,3696.0,4095.0,4095.0,4095.0,184.0,SITTING_CROSSLEGGED
766954,3676.0,2108.0,1717.0,3692.0,4095.0,4095.0,4095.0,173.0,SITTING_CROSSLEGGED
767054,3959.0,2110.0,1648.0,3897.0,4095.0,4095.0,4095.0,176.0,SITTING_CROSSLEGGED
767154,3727.0,2112.0,1683.0,3719.0,4095.0,4095.0,4095.0,189.0,SITTING_CROSSLEGGED
767254,3937.0,2227.0,1679.0,3808.0,4095.0,4095.0,4095.0,186.0,SITTING_CROSSLEGGED
767354,3953.0,2179.0,1691.0,3680.0,4095.0,4095.0,4095.0,176.0,SITTING_CROSSLEGGED
767454,3870.0,2119.0,1647.0,3680.0,4095.0,4095.0,4095.0,191.0,SITTING_CROSSLEGGED
767904,3699.0,2097.0,1671.0,3729.0,4095.0,4095.0,4095.0,175.0,SITTING_CROSSLEGGED
768004,3866.0,2097.0,1751.0,3680.0,4095.0,4095.0,4095.0,188.0,SITTING_CROSSLEGGED
768104,3763.0,2112.0,1691.0,3679.0,4095.0,4095.0,4095.0,184.0,SITTING_CROSSLEGGED
768204,3679.0,2087.0,1671.0,3627.0,4095.0,4095.0,4095.0,196.0,SITTING_CROSSLEGGED
769604,3648.0,2211.0,1712.0,3671.0,4095.0,4095.0,4095.0,176.0,SITTING_CROSSLEGGED
769704,3632.0,2167.0,1724.0,3831.0,4095.0,4095.0,4095.0,205.0,SITTING_CROSSLEGGED
769804,3738.0,2120.0,1659.0,3742.0,4095.0,4095.0,4095.0,202.0,SITTING_CROSSLEGGED
772592,3783.0,2184.0,1799.0,3759.0,4095.0,4095.0,4095.0,181.0,SITTING_CROSSLEGGED
772692,3695.0,2191.0,1715.0,3719.0,4095.0,4095.0,4095.0,208.0,SITTING_CROSSLEGGED
773542,3851.0,2087.0,1719.0,3616.0,4095.0,4095.0,4095.0,203.0,SITTING_CROSSLEGGED
774835,3779.0,2199.0,1761.0,3763.0,4095.0,4095.0,4095.0,199.0,SITTING_CROSSLEGGED
775682,3617.0,2112.0,1703.0,3629.0,4095.0,4095.0,4095.0,200.0,SITTING_CROSSLEGGED
775782,3759.0,2197.0,1809.0,3739.0,4095.0,4095.0,4095.0,181.0,SITTING_CROSSLEGGED
775882,3763.0,2189.0,1807.0,3735.0,4095.0,4095.0,4095.0,202.0,SITTING_CROSSLEGGED
775982,3631.0,2195.0,1690.0,3647.0,4095.0,4095.0,4095.0,176.0,SITTING_CROSSLEGGED
776082,3775.0,2203.0,1791.0,3703.0,4095.0,4095.0,4095.0,187.0,SITTING_CROSSLEGGED
776182,3683.0,2215.0,1723.0,3691.0,4095.0,4095.0,4095.0,187.0,SITTING_CROSSLEGGED
776282,3567.0,2107.0,1689.0,3561.0,4095.0,4095.0,4095.0,171.0,SITTING_CROSSLEGGED
776382,3663.0,2098.0,1843.0,3572.0,4095.0,4095.0,4095.0,203.0,SITTING_CROSSLEGGED
776482,3757.0,2138.0,1807.0,3709.0,4095.0,4095.0,4095.0,176.0,SITTING_CROSSLEGGED
776582,3639.0,2115.0,1699.0,3736.0,4095.0,4095.0,4095.0,175.0,SITTING_CROSSLEGGED
776682,3659.0,2236.0,1712.0,3779.0,4095.0,4095.0,4095.0,179.0,SITTING_CROSSLEGGED
776782,3695.0,2093.0,1687.0,3664.0,4095.0,4095.0,4095.0,174.0,SITTING_CROSSLEGGED
776882,3695.0,2219.0,1707.0,3683.0,4095.0,4095.0,4095.0,192.0,SITTING_CROSSLEGGED
776982,3736.0,2115.0,1664.0,3569.0,4095.0,4095.0,4095.0,199.0,SITTING_CROSSLEGGED
777082,3540.0,2129.0,1681.0,3583.0,4095.0,4095.0,4095.0,184.0,SITTING_CROSSLEGGED
777332,3561.0,2096.0,1759.0,3551.0,4095.0,4095.0,4095.0,207.0,SITTING_CROSSLEGGED
