Timestamp,L_Toe,L_Forefoot,L_Heel,L_Knee,R_Toe,R_Forefoot,R_Heel,R_Knee,Label
1750450,163.0,2351.0,1463.0,4095.0,3351.0,2540.0,4095.0,4095.0,WALKING_BACKWARD
1750550,39.0,4077.0,4095.0,4095.0,3040.0,2341.0,3717.0,4095.0,WALKING_BACKWARD
1750650,33.0,3749.0,3140.0,4095.0,2918.0,2281.0,3605.0,4095.0,WALKING_BACKWARD
1750750,0.0,3843.0,3290.0,4095.0,2819.0,2257.0,3447.0,4095.0,WALKING_BACKWARD
1750850,3.0,3807.0,3191.0,4095.0,2744.0,2295.0,3469.0,4095.0,WALKING_BACKWARD
1750950,0.0,4095.0,4095.0,4095.0,2739.0,2172.0,3447.0,4095.0,WALKING_BACKWARD
1751050,0.0,4095.0,4095.0,4095.0,2864.0,2131.0,3191.0,4095.0,WALKING_BACKWARD
1751150,0.0,4095.0,4095.0,4095.0,3309.0,2151.0,3056.0,4095.0,WALKING_BACKWARD
1751250,0.0,4095.0,4095.0,4095.0,4027.0,2616.0,3013.0,4095.0,WALKING_BACKWARD
1751350,237.0,3382.0,4095.0,4095.0,4095.0,3497.0,2849.0,4095.0,WALKING_BACKWARD
1751450,531.0,3159.0,3223.0,4095.0,4095.0,4095.0,2885.0,4095.0,WALKING_BACKWARD
1751550,876.0,3127.0,2963.0,4095.0,4095.0,4095.0,2976.0,4095.0,WALKING_BACKWARD
1751650,803.0,2919.0,2499.0,4095.0,4095.0,4095.0,3639.0,4095.0,WALKING_BACKWARD
1751750,613.0,1904.0,1643.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1751850,553.0,1888.0,1623.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1751950,427.0,1808.0,1568.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1752050,397.0,1870.0,1583.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1752150,377.0,1944.0,1535.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1752250,124.0,2368.0,1455.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1752650,112.0,2543.0,1423.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1753000,136.0,2604.0,1579.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1753100,76.0,3157.0,2827.0,4095.0,3155.0,2653.0,4019.0,4095.0,WALKING_BACKWARD
1753200,26.0,3383.0,3479.0,4095.0,3012.0,2651.0,3815.0,4095.0,WALKING_BACKWARD
1753300,24.0,3504.0,3103.0,4095.0,3112.0,2509.0,3739.0,4095.0,WALKING_BACKWARD
1753400,0.0,4095.0,4095.0,4095.0,2995.0,2429.0,3671.0,4095.0,WALKING_BACKWARD
1753500,0.0,4095.0,4095.0,4095.0,2768.0,2276.0,3370.0,4095.0,WALKING_BACKWARD
1753600,0.0,4095.0,4095.0,4095.0,2766.0,2239.0,3337.0,4095.0,WALKING_BACKWARD
1753700,0.0,4095.0,4095.0,4095.0,2704.0,2235.0,3302.0,4095.0,WALKING_BACKWARD
1753800,0.0,4095.0,4095.0,4095.0,2837.0,2123.0,3277.0,4095.0,WALKING_BACKWARD
1753900,0.0,4095.0,4095.0,4095.0,2840.0,2153.0,3152.0,4095.0,WALKING_BACKWARD
1754050,0.0,4095.0,4095.0,4095.0,2913.0,2096.0,3255.0,4095.0,WALKING_BACKWARD
1754050,0.0,4095.0,4095.0,4095.0,2872.0,2108.0,3241.0,4095.0,WALKING_BACKWARD
1754250,923.0,2752.0,3100.0,4095.0,2929.0,2175.0,3321.0,4095.0,WALKING_BACKWARD
1754350,1697.0,2823.0,3008.0,4095.0,2993.0,2228.0,3467.0,4095.0,WALKING_BACKWARD
1754450,1312.0,2346.0,1936.0,4095.0,4095.0,3963.0,4095.0,4095.0,WALKING_BACKWARD
1754550,1175.0,2113.0,1623.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1754650,1007.0,2207.0,1507.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1754750,243.0,2081.0,1583.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1754850,215.0,2083.0,1543.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1754950,233.0,2037.0,1575.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1755050,299.0,1872.0,1565.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1755150,235.0,2055.0,1525.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1755250,140.0,2391.0,1392.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1755350,147.0,2368.0,1488.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1755450,113.0,2451.0,1435.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1755550,102.0,2415.0,1396.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1755650,135.0,2527.0,1489.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1755750,139.0,2579.0,1567.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1755850,56.0,3461.0,2873.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1755950,22.0,3454.0,3063.0,4095.0,2993.0,2464.0,3827.0,4095.0,WALKING_BACKWARD
1756200,9.0,4095.0,3904.0,4095.0,3111.0,2107.0,3023.0,4095.0,WALKING_BACKWARD
1756400,16.0,3552.0,2983.0,4095.0,4095.0,2870.0,2808.0,4095.0,WALKING_BACKWARD
1756500,33.0,3507.0,2975.0,4095.0,4095.0,4095.0,2639.0,4095.0,WALKING_BACKWARD
1756600,44.0,3410.0,2871.0,4095.0,4095.0,4095.0,2641.0,4095.0,WALKING_BACKWARD
1756700,0.0,4095.0,4095.0,4095.0,4095.0,2476.0,2828.0,4095.0,WALKING_BACKWARD
1756800,0.0,4095.0,4095.0,4095.0,3375.0,2136.0,2840.0,4095.0,WALKING_BACKWARD
1756900,0.0,4095.0,4095.0,4095.0,3117.0,2165.0,2880.0,4095.0,WALKING_BACKWARD
1757050,1160.0,3235.0,3829.0,4095.0,3249.0,2243.0,2880.0,4095.0,WALKING_BACKWARD
1757150,2051.0,2647.0,2762.0,4095.0,4095.0,4095.0,3219.0,4095.0,WALKING_BACKWARD
1757250,1395.0,1879.0,1496.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1757350,1415.0,1776.0,1545.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1757450,1305.0,1790.0,1529.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1757550,492.0,1841.0,1472.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1757650,459.0,1905.0,1512.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1757750,473.0,1903.0,1503.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1757850,448.0,1877.0,1464.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1757950,221.0,2256.0,1535.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
1758050,128.0,2392.0,1456.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
