Timestamp,L_Toe,L_Forefoot,L_Heel,L_Knee,R_Toe,R_Forefoot,R_Heel,R_Knee,Label
3471144,2508.0,2984.0,1516.0,4095.0,2776.0,2332.0,2853.0,4095.0,STANDING_RIGHT_LEAN
3471244,2627.0,3087.0,1464.0,4095.0,2534.0,2115.0,2605.0,4095.0,STANDING_RIGHT_LEAN
3471344,2368.0,3064.0,1568.0,4095.0,2538.0,2123.0,2609.0,4087.0,STANDING_RIGHT_LEAN
3471894,2471.0,3173.0,1577.0,4095.0,2531.0,2122.0,2588.0,4095.0,STANDING_RIGHT_LEAN
3471994,2352.0,3054.0,1532.0,4095.0,2517.0,2126.0,2589.0,4095.0,STANDING_RIGHT_LEAN
3478600,2382.0,3109.0,1559.0,4095.0,2711.0,2361.0,2924.0,4095.0,STANDING_RIGHT_LEAN
3482088,2393.0,3054.0,1555.0,4095.0,2968.0,2101.0,2835.0,4095.0,STANDING_RIGHT_LEAN
3482487,2451.0,3047.0,1528.0,4095.0,3193.0,2229.0,2839.0,4095.0,STANDING_RIGHT_LEAN
3484050,2392.0,3008.0,1531.0,4095.0,2716.0,2355.0,2863.0,4095.0,STANDING_RIGHT_LEAN
3484150,2415.0,3103.0,1520.0,4095.0,2729.0,2359.0,2875.0,4095.0,STANDING_RIGHT_LEAN
3484550,2394.0,3071.0,1559.0,4095.0,2730.0,2359.0,2877.0,4095.0,STANDING_RIGHT_LEAN
3484900,2583.0,3157.0,1569.0,4095.0,2719.0,2361.0,2884.0,4095.0,STANDING_RIGHT_LEAN
3485000,2519.0,3089.0,1493.0,4095.0,2717.0,2361.0,2887.0,4095.0,STANDING_RIGHT_LEAN
3486150,2408.0,3061.0,1557.0,4095.0,2592.0,2124.0,2605.0,4095.0,STANDING_RIGHT_LEAN
3487417,2455.0,3000.0,1512.0,4095.0,2727.0,2343.0,2873.0,4095.0,STANDING_RIGHT_LEAN
3487517,2451.0,3036.0,1527.0,4095.0,2460.0,2120.0,2623.0,4088.0,STANDING_RIGHT_LEAN
3487617,2531.0,3135.0,1559.0,4095.0,2717.0,2351.0,2899.0,4095.0,STANDING_RIGHT_LEAN
3487717,2350.0,3055.0,1565.0,4095.0,2719.0,2355.0,2901.0,4095.0,STANDING_RIGHT_LEAN
3487867,2491.0,3087.0,1553.0,4095.0,2719.0,2356.0,2892.0,4095.0,STANDING_RIGHT_LEAN
3487967,2507.0,3137.0,1553.0,4095.0,2719.0,2356.0,2893.0,4095.0,STANDING_RIGHT_LEAN
3488067,2537.0,3128.0,1551.0,4095.0,2720.0,2356.0,2893.0,4095.0,STANDING_RIGHT_LEAN
3488167,2507.0,3121.0,1567.0,4095.0,2722.0,2357.0,2899.0,4095.0,STANDING_RIGHT_LEAN
3488267,2351.0,2989.0,1548.0,4095.0,2719.0,2356.0,2903.0,4095.0,STANDING_RIGHT_LEAN
3488367,2387.0,3041.0,1504.0,4095.0,2718.0,2356.0,2899.0,4095.0,STANDING_RIGHT_LEAN
3488467,2316.0,3024.0,1561.0,4095.0,2719.0,2351.0,2901.0,4095.0,STANDING_RIGHT_LEAN
3488617,2349.0,3091.0,1559.0,4095.0,2716.0,2350.0,2900.0,4095.0,STANDING_RIGHT_LEAN
3488717,2288.0,3036.0,1567.0,4095.0,2715.0,2350.0,2901.0,4095.0,STANDING_RIGHT_LEAN
3488817,2409.0,3127.0,1605.0,4095.0,2713.0,2349.0,2904.0,4095.0,STANDING_RIGHT_LEAN
3488917,2412.0,3127.0,1601.0,4095.0,2726.0,2347.0,2908.0,4095.0,STANDING_RIGHT_LEAN
3489017,2419.0,3019.0,1525.0,4095.0,2725.0,2347.0,2919.0,4095.0,STANDING_RIGHT_LEAN
3489117,2431.0,3114.0,1595.0,4095.0,2725.0,2345.0,2917.0,4095.0,STANDING_RIGHT_LEAN
3489217,2427.0,3043.0,1543.0,4095.0,2725.0,2346.0,2923.0,4095.0,STANDING_RIGHT_LEAN
3489317,2361.0,3015.0,1516.0,4095.0,2727.0,2345.0,2922.0,4095.0,STANDING_RIGHT_LEAN
3489567,2359.0,2975.0,1529.0,4095.0,2763.0,2335.0,2920.0,4095.0,STANDING_RIGHT_LEAN
3489867,2285.0,2936.0,1583.0,4095.0,2884.0,2311.0,2905.0,4095.0,STANDING_RIGHT_LEAN
3489967,2272.0,3031.0,1577.0,4095.0,2876.0,2317.0,2904.0,4095.0,STANDING_RIGHT_LEAN
3490067,2312.0,3019.0,1611.0,4095.0,3191.0,2235.0,2877.0,4095.0,STANDING_RIGHT_LEAN
3491067,3407.0,2992.0,1344.0,4095.0,2901.0,2311.0,2903.0,4095.0,STANDING_RIGHT_LEAN
3491167,3376.0,3001.0,1383.0,4095.0,2877.0,2324.0,2915.0,4095.0,STANDING_RIGHT_LEAN
3492867,3551.0,3152.0,1294.0,4095.0,2862.0,2327.0,2917.0,4095.0,STANDING_RIGHT_LEAN
3492967,2526.0,3375.0,1467.0,4095.0,2661.0,2379.0,2927.0,4095.0,STANDING_RIGHT_LEAN
3494403,2526.0,3350.0,1467.0,4095.0,2937.0,2572.0,3017.0,4095.0,STANDING_RIGHT_LEAN
3495940,2586.0,3459.0,1495.0,4095.0,2669.0,2582.0,2975.0,4082.0,STANDING_RIGHT_LEAN
3496040,2605.0,3351.0,1427.0,4095.0,2973.0,2588.0,2995.0,4095.0,STANDING_RIGHT_LEAN
3496240,2600.0,3463.0,1491.0,4095.0,3493.0,2432.0,2926.0,4095.0,STANDING_RIGHT_LEAN
3496240,2567.0,3296.0,1436.0,4095.0,3487.0,2444.0,2935.0,4095.0,STANDING_RIGHT_LEAN
3496390,3681.0,3239.0,1285.0,4095.0,3495.0,2441.0,2931.0,4095.0,STANDING_RIGHT_LEAN
3496490,2551.0,3407.0,1415.0,4095.0,3493.0,2437.0,2927.0,4095.0,STANDING_RIGHT_LEAN
3496590,3567.0,3287.0,1262.0,4095.0,3494.0,2439.0,2927.0,4095.0,STANDING_RIGHT_LEAN
3496690,3501.0,3189.0,1315.0,4095.0,3492.0,2439.0,2927.0,4095.0,STANDING_RIGHT_LEAN
3496790,3476.0,3240.0,1315.0,4095.0,3486.0,2439.0,2927.0,4095.0,STANDING_RIGHT_LEAN
3496890,2511.0,3363.0,1439.0,4095.0,3479.0,2439.0,2927.0,4095.0,STANDING_RIGHT_LEAN
3496990,3428.0,3176.0,1333.0,4095.0,2991.0,2575.0,2987.0,4095.0,STANDING_RIGHT_LEAN
3497090,2639.0,3267.0,1451.0,4095.0,2981.0,2572.0,2987.0,4095.0,STANDING_RIGHT_LEAN
3497240,2507.0,3252.0,1467.0,4095.0,2989.0,2566.0,2985.0,4095.0,STANDING_RIGHT_LEAN
3497240,2536.0,3279.0,1475.0,4095.0,2982.0,2569.0,2987.0,4095.0,STANDING_RIGHT_LEAN
3497390,2496.0,3248.0,1454.0,4095.0,2965.0,2569.0,2987.0,4095.0,STANDING_RIGHT_LEAN
3497490,2616.0,3375.0,1503.0,4095.0,2957.0,2570.0,2987.0,4095.0,STANDING_RIGHT_LEAN
3497590,3559.0,3151.0,1323.0,4095.0,2963.0,2573.0,2988.0,4095.0,STANDING_RIGHT_LEAN
3497690,3507.0,3144.0,1294.0,4095.0,2963.0,2573.0,2991.0,4095.0,STANDING_RIGHT_LEAN
3497790,3537.0,3120.0,1323.0,4095.0,2955.0,2568.0,2985.0,4095.0,STANDING_RIGHT_LEAN
3497890,3521.0,3092.0,1303.0,4095.0,2953.0,2567.0,2985.0,4095.0,STANDING_RIGHT_LEAN
3497990,3376.0,3245.0,1379.0,4095.0,2943.0,2543.0,2975.0,4095.0,STANDING_RIGHT_LEAN
3498090,3473.0,3134.0,1304.0,4095.0,3466.0,2421.0,2925.0,4095.0,STANDING_RIGHT_LEAN
3498190,3427.0,3144.0,1336.0,4095.0,3455.0,2422.0,2926.0,4095.0,STANDING_RIGHT_LEAN
3498290,3389.0,3245.0,1379.0,4095.0,3574.0,2393.0,2917.0,4095.0,STANDING_RIGHT_LEAN
3498390,2592.0,3351.0,1511.0,4095.0,3575.0,2412.0,2899.0,4095.0,STANDING_RIGHT_LEAN
3498490,2588.0,3352.0,1515.0,4095.0,3567.0,2395.0,2917.0,4095.0,STANDING_RIGHT_LEAN
