Timestamp,L_Toe,L_Forefoot,L_Heel,L_Knee,R_Toe,R_Forefoot,R_Heel,R_Knee,Label
4479823,917.0,2856.0,3601.0,4095.0,2879.0,3065.0,2509.0,4095.0,STAIRS_UP
4479923,0.0,4095.0,4095.0,4095.0,2748.0,2876.0,2172.0,4095.0,STAIRS_UP
4480023,0.0,4095.0,4095.0,89.0,2685.0,2826.0,2063.0,4095.0,STAIRS_UP
4480123,0.0,4095.0,4095.0,4095.0,2653.0,2855.0,2013.0,4095.0,STAIRS_UP
4480223,0.0,4095.0,4095.0,4095.0,2613.0,2877.0,2005.0,4095.0,STAIRS_UP
4480323,0.0,4095.0,4095.0,4095.0,2587.0,2853.0,2003.0,4095.0,STAIRS_UP
4480423,0.0,4095.0,4095.0,4095.0,2589.0,2824.0,2015.0,4095.0,STAIRS_UP
4480523,77.0,3032.0,2225.0,4095.0,2599.0,2789.0,2039.0,4095.0,STAIRS_UP
4480623,96.0,2719.0,1819.0,4095.0,2663.0,2847.0,2153.0,4095.0,STAIRS_UP
4480723,137.0,2619.0,1787.0,4095.0,4095.0,4095.0,4095.0,4095.0,STAIRS_UP
4480823,259.0,2590.0,1765.0,4095.0,4095.0,4095.0,4095.0,4095.0,STAIRS_UP
4480923,345.0,2474.0,1727.0,4095.0,4095.0,4095.0,4095.0,4095.0,STAIRS_UP
4481023,375.0,2347.0,1652.0,4095.0,4095.0,4095.0,4095.0,4095.0,STAIRS_UP
4481123,481.0,2287.0,1615.0,4095.0,4095.0,4095.0,4095.0,4095.0,STAIRS_UP
4481223,776.0,2240.0,1584.0,4095.0,4095.0,4095.0,4095.0,4095.0,STAIRS_UP
4481323,786.0,2238.0,1566.0,4095.0,4095.0,4095.0,4095.0,2057.0,STAIRS_UP
4481423,768.0,2282.0,1605.0,4095.0,4095.0,4095.0,4095.0,2701.0,STAIRS_UP
4481523,780.0,2269.0,1593.0,4095.0,4095.0,4095.0,4095.0,4095.0,STAIRS_UP
4481623,762.0,2263.0,1561.0,4095.0,4095.0,4095.0,4095.0,4095.0,STAIRS_UP
4481723,758.0,2261.0,1515.0,4095.0,3821.0,4095.0,4095.0,4095.0,STAIRS_UP
4481823,799.0,2267.0,1533.0,4095.0,3627.0,4095.0,4023.0,4095.0,STAIRS_UP
4481923,879.0,2330.0,1692.0,4095.0,3982.0,4091.0,3179.0,4095.0,STAIRS_UP
4482023,990.0,3134.0,3770.0,4095.0,3043.0,3775.0,2803.0,4095.0,STAIRS_UP
4482123,792.0,3247.0,3774.0,4095.0,2440.0,3512.0,2723.0,4095.0,STAIRS_UP
4482223,0.0,4095.0,4095.0,40.0,2343.0,3407.0,2605.0,4095.0,STAIRS_UP
