Timestamp,L_Toe,L_Forefoot,L_Heel,L_Knee,R_Toe,R_Forefoot,R_Heel,R_Knee,Label
293661,63.0,3096.0,2130.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
293761,63.0,3151.0,2160.0,4095.0,4095.0,3400.0,4095.0,4095.0,WALKING_BACKWARD
293911,304.0,2710.0,2487.0,4095.0,4095.0,3525.0,4095.0,4095.0,WALKING_BACKWARD
294011,699.0,2661.0,2413.0,4095.0,4095.0,3640.0,4095.0,4095.0,WALKING_BACKWARD
294262,456.0,1839.0,1517.0,4095.0,2511.0,2235.0,2135.0,4095.0,WALKING_BACKWARD
295422,375.0,1880.0,1431.0,4095.0,4095.0,3589.0,4095.0,4095.0,WALKING_BACKWARD
295572,183.0,2691.0,1295.0,4095.0,4095.0,3453.0,4095.0,4095.0,WALKING_BACKWARD
295572,76.0,2528.0,1387.0,4095.0,4095.0,3619.0,4095.0,4095.0,WALKING_BACKWARD
295722,87.0,2611.0,1296.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
295822,96.0,2567.0,1399.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
295922,117.0,2704.0,1347.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
296022,115.0,2592.0,1339.0,4095.0,4095.0,4022.0,4095.0,4095.0,WALKING_BACKWARD
296122,56.0,2750.0,1669.0,4095.0,4095.0,4095.0,4095.0,4095.0,WALKING_BACKWARD
296222,47.0,3373.0,2463.0,4095.0,2673.0,2344.0,3400.0,4095.0,WALKING_BACKWARD
296322,55.0,3128.0,2388.0,4095.0,2605.0,2160.0,3373.0,4095.0,WALKING_BACKWARD
296472,33.0,3268.0,2275.0,3920.0,2681.0,2078.0,3133.0,4095.0,WALKING_BACKWARD
296472,41.0,3275.0,2281.0,3063.0,2597.0,2121.0,3160.0,4095.0,WALKING_BACKWARD
