Timestamp,L_Toe,L_Forefoot,L_Heel,L_Knee,R_Toe,R_Forefoot,R_Heel,R_Knee
3400542,4058.0,3808.0,1179.0,4095.0,3848.0,2376.0,2867.0,4095.0
3400892,4088.0,3888.0,1136.0,4095.0,3852.0,2367.0,2860.0,4095.0
3400992,4095.0,4087.0,1136.0,4095.0,3813.0,2381.0,2840.0,4095.0
3401092,4095.0,4075.0,1161.0,4095.0,3851.0,2388.0,2849.0,4095.0
3401192,4095.0,3941.0,1119.0,4095.0,3151.0,2532.0,2933.0,4095.0
3401292,4095.0,4089.0,1116.0,4095.0,3135.0,2524.0,2967.0,4095.0
3401392,4095.0,4095.0,1120.0,4095.0,3077.0,2584.0,2915.0,4095.0
3401492,4095.0,3936.0,1187.0,4095.0,3867.0,2354.0,2837.0,4095.0
3401592,4095.0,4095.0,1142.0,4095.0,3912.0,2423.0,2841.0,4095.0
3401692,4095.0,4095.0,1115.0,4095.0,3913.0,2471.0,2783.0,4095.0
3401792,4095.0,4095.0,1145.0,4095.0,3909.0,2448.0,2865.0,4095.0
3401892,4095.0,4095.0,1143.0,4095.0,3151.0,2598.0,2953.0,4095.0
3401992,4095.0,4064.0,1161.0,4095.0,3096.0,2631.0,2912.0,4095.0
3402092,4095.0,4000.0,1167.0,4095.0,3132.0,2597.0,2953.0,4095.0
3402192,4095.0,4087.0,1120.0,4095.0,3111.0,2604.0,2929.0,4095.0
3402292,4095.0,3967.0,1162.0,4095.0,3063.0,2604.0,2899.0,4095.0
3402392,4095.0,4055.0,1147.0,4095.0,3077.0,2613.0,2891.0,4095.0
3402492,4095.0,3975.0,1211.0,4095.0,3095.0,2605.0,2924.0,4095.0
3402792,4095.0,3923.0,1148.0,4095.0,2813.0,2346.0,2664.0,4095.0
3402892,4095.0,3968.0,1159.0,4095.0,3089.0,2335.0,2664.0,4095.0
3403092,4048.0,3864.0,1171.0,4095.0,3096.0,2563.0,2678.0,4095.0
3403192,4088.0,3935.0,1193.0,4095.0,2813.0,2551.0,2677.0,4095.0
3403542,4095.0,4005.0,1140.0,4095.0,3093.0,2556.0,2932.0,4095.0
3403692,4063.0,3950.0,1179.0,4095.0,2809.0,2326.0,2659.0,4095.0
3404892,4095.0,4069.0,1115.0,4095.0,2811.0,2326.0,2647.0,4095.0
3405532,4095.0,3881.0,1182.0,4095.0,2859.0,2552.0,2899.0,4095.0
3406712,4095.0,3903.0,1184.0,4095.0,2940.0,2351.0,2807.0,4095.0
3406812,4095.0,3928.0,1149.0,4095.0,2984.0,2350.0,2806.0,4095.0
3406912,4031.0,3792.0,1144.0,4095.0,2955.0,2357.0,2811.0,4095.0
3407062,4095.0,3927.0,1201.0,4095.0,3530.0,2182.0,2715.0,4095.0
3408212,4095.0,3979.0,1167.0,4095.0,3262.0,1959.0,2467.0,4091.0
